mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,param_feature_combiner__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24.27063384056091,0.38555982712817793,5.467710971832275,0.1463716468938084,10,2,100,"(1, 1)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.30333633244701924,0.30745754290384997,0.3000797623455174,0.2927834255964136,0.33087766273719693,0.3069069452059995,0.012913031899850195,20,0.4936268093260883,0.5024774968081845,0.516962986019572,0.5020545995391449,0.5010979762074247,0.5032439735800829,0.007580350289765524
54.806724834442136,0.33656425622118885,2.4459919929504395,0.1294985707416071,10,2,100,"(1, 2)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.31036245382874306,0.3092480530113342,0.2983227220033972,0.3003080691457695,0.3316244876270567,0.3099731571232601,0.01182035536333348,16,0.5126913922795756,0.5013328524469103,0.5029523899469316,0.48809832637175177,0.5057917245248243,0.5021733371139987,0.008039172558260192
39.17228937149048,0.20328060548015545,2.9264853954315186,0.47822352649070554,10,2,200,"(1, 1)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.31224480473505195,0.3091403647971768,0.2999691375839016,0.30983056362812883,0.33546337254551517,0.3133296486579549,0.011826880999991886,12,0.5051575019729634,0.5179335694408801,0.5154077033636203,0.5067418531947196,0.512677898850086,0.5115837053644539,0.004916922133470909
60.4773072719574,0.5229674223052293,4.590919494628906,1.1289203874078988,10,2,200,"(1, 2)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.321787711015461,0.31713986222473106,0.2967727307809134,0.30630508652217336,0.33223296787380185,0.31484767168341615,0.01229102157594328,10,0.5092353836470275,0.5065291097706672,0.5121538652782133,0.498780816569804,0.5159188001692318,0.5085235950869887,0.0057840170770126
19.727864933013915,1.8721117255526922,2.602173852920532,0.4049995652334828,10,10,100,"(1, 1)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.3325566677093521,0.3085018312821267,0.304185542792788,0.30825018514640395,0.32039600922143824,0.3147780472304218,0.0104100515209602,11,0.5014971859272949,0.4858833882639158,0.5127678316632749,0.49563342229061885,0.4923007464537639,0.49761651491977366,0.009104705579127202
61.195132446289065,6.210641007134212,3.5667099475860597,0.27037637103080286,10,10,100,"(1, 2)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.3193442899234208,0.306187778363993,0.29963920597044774,0.2991249423903399,0.3238170259194247,0.3096226485135252,0.010175067109828271,17,0.5051129026958566,0.49935273241770545,0.5001883135535713,0.47566195555378704,0.4955841263830633,0.4951800061207968,0.010220321262892441
47.95254731178284,2.8156324679614047,2.9144241333007814,1.5925327857590432,10,10,200,"(1, 1)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.3229329430380336,0.31026612615318844,0.3102325251181412,0.3094352904985451,0.3407078019687904,0.31871493735533973,0.012090684345586066,9,0.5004590356402866,0.5086248913272488,0.5153364355783226,0.4970547453473418,0.5025702515464542,0.5048090718879308,0.006472257353328413
74.75655918121338,2.246063161265551,7.307018089294433,0.45858632619408696,10,10,200,"(1, 2)","{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.31922249607199643,0.310724624217206,0.30360900716606054,0.2966860655631212,0.33240125573450147,0.3125286897505771,0.012438087094535791,13,0.5038967122036898,0.5053020046410194,0.508653201954444,0.4897248773463208,0.5132673194983414,0.5041688231287631,0.007910474121073149
59.02997536659241,5.524549626810612,5.6288646221160885,1.17444225250561,20,2,100,"(1, 1)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.3353020900672486,0.3247653321180303,0.3160263145582048,0.3313756605837958,0.33967951557279646,0.3294297825800152,0.008303463325354409,4,0.8064809907086693,0.7726584824990113,0.8035717549701081,0.7829086016441632,0.8205638015373111,0.7972367262718526,0.017199573694308214
124.80439887046813,0.5921974196190389,6.682777261734008,0.6181143847190979,20,2,100,"(1, 2)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.3159332885226628,0.3193972112560027,0.31955933078302867,0.33156691353337814,0.34665762066551037,0.3266228729521165,0.011333187401645581,7,0.8281027765677492,0.7993445892630345,0.8016325241971813,0.7919185837135027,0.8026872526682923,0.8047371452819521,0.012273456223025806
